,ex_date,incident_name,incident_county,incident_acres_burned,incident_longitude,incident_latitude,incident_type,3_months_in_5km,3_months_size_5km,3_months_in_10km,3_months_size_10km,3_months_in_25km,3_months_size_25km,3_months_in_50km,3_months_size_50km,3_months_in_100km,3_months_size_100km,6_months_in_5km,6_months_size_5km,6_months_in_10km,6_months_size_10km,6_months_in_25km,6_months_size_25km,6_months_in_50km,6_months_size_50km,6_months_in_100km,6_months_size_100km,12_months_in_5km,12_months_size_5km,12_months_in_10km,12_months_size_10km,12_months_in_25km,12_months_size_25km,12_months_in_50km,12_months_size_50km,12_months_in_100km,12_months_size_100km,24_months_in_5km,24_months_size_5km,24_months_in_10km,24_months_size_10km,24_months_in_25km,24_months_size_25km,24_months_in_50km,24_months_size_50km,24_months_in_100km,24_months_size_100km,36_months_in_5km,36_months_size_5km,36_months_in_10km,36_months_size_10km,36_months_in_25km,36_months_size_25km,36_months_in_50km,36_months_size_50km,36_months_in_100km,36_months_size_100km
220,2017-06-09 04:53:00+00:00,Breckenridge Fire,Kern,35.0,-118.84134,35.37351,,False,0.0,False,0.0,True,46.45999908,True,46.45999908,True,454.45999908,False,0.0,False,0.0,True,46.45999908,True,46.45999908,True,458.45999908,False,0.0,False,0.0,True,46.45999908,True,46.45999908,True,963.35999908,False,0.0,False,0.0,True,46.45999908,True,46.45999908,True,1046.82999908,False,0.0,False,0.0,True,46.45999908,True,150.45999908,True,1150.82999908
221,2017-06-09 13:00:00+00:00,Island Fire,,0.0,-114.578415,32.779139,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
222,2017-06-09 16:15:00+00:00,Hog Fire,Monterey,14.0,-120.52508,35.80375,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,898.59,True,898.59,False,0.0,False,0.0,False,0.0,True,938.4000000000001,True,1246.4,False,0.0,False,0.0,True,0.0,True,938.4000000000001,True,1512.6
223,2017-06-10 12:17:00+00:00,Bodfish Fire,Kern,206.0,-118.47939,35.59804,,False,0.0,False,0.0,False,0.0,True,46.45999908,True,454.45999908,False,0.0,False,0.0,False,0.0,True,50.45999908,True,458.45999908,False,0.0,False,0.0,False,0.0,True,50.45999908,True,963.35999908,False,0.0,False,0.0,False,0.0,True,50.45999908,True,1046.82999908,False,0.0,False,0.0,True,104.0,True,154.45999908,True,2635.7489990800004
224,2017-06-10 13:19:00+00:00,Oakwood Fire,Madera,1417.0,-119.8011,37.0825,,False,0.0,False,0.0,True,29.0,True,29.0,True,29.0,False,0.0,False,0.0,True,29.0,True,29.0,True,60.436945799045475,False,0.0,False,0.0,True,29.0,True,29.0,True,64.81694579904547,False,0.0,False,0.0,True,29.0,True,49.0,True,1718.9609942484326,False,0.0,False,0.0,True,29.0,True,159.0,True,2349.877127718051
225,2017-06-11 10:46:00+00:00,Wild Fire,Fresno,186.0,-120.405077,36.704679,,False,0.0,False,0.0,False,0.0,False,0.0,True,29.0,False,0.0,False,0.0,False,0.0,False,0.0,True,29.0,False,0.0,False,0.0,False,0.0,False,0.0,True,1108.44,False,0.0,False,0.0,False,0.0,False,0.0,True,1168.25,False,0.0,False,0.0,False,0.0,False,0.0,True,1178.25
226,2017-06-11 17:15:00+00:00,Monterey Fire,Fresno,450.0,-120.369347,36.616986,,False,0.0,False,0.0,False,0.0,False,0.0,True,29.0,False,0.0,False,0.0,False,0.0,False,0.0,True,29.0,False,0.0,False,0.0,False,0.0,False,0.0,True,1108.44,False,0.0,False,0.0,False,0.0,False,0.0,True,1168.25,False,0.0,False,0.0,False,0.0,False,0.0,True,1178.25
227,2017-06-11 18:12:00+00:00,Pleyto Fire,Monterey,32.0,-120.983684,35.902149,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,1079.44,False,0.0,False,0.0,False,0.0,False,0.0,True,1427.25,False,0.0,False,0.0,True,0.0,True,0.0,True,1693.4499999999998
228,2017-06-11 18:49:00+00:00,Red Fire,Tuolumne,38.0,-120.45268,37.85137,,False,0.0,False,0.0,True,331.0,True,390.7,True,752.3000000000001,False,0.0,False,0.0,True,395.0,True,454.7,True,816.3000000000001,False,0.0,False,0.0,True,395.0,True,454.7,True,816.3000000000001,False,0.0,False,0.0,True,395.0,True,454.7,True,922.044048449387,False,0.0,False,0.0,True,395.0,True,454.7,True,1697.960181919005
229,2017-06-11 22:45:00+00:00,Tivy Fire,Fresno,76.0,-119.35901,36.8005,,False,0.0,False,0.0,False,0.0,False,0.0,True,534.5084549933083,False,0.0,False,0.0,False,0.0,True,31.43694579904548,True,565.9454007923539,False,0.0,False,0.0,False,0.0,True,35.81694579904548,True,1075.2254007923539,False,0.0,False,0.0,False,0.0,True,1591.5169457990457,True,2832.394768861183,False,0.0,False,0.0,True,316.0,True,1917.5169457990457,True,5070.389563333246
230,2017-06-13 10:18:00+00:00,Refuge Fire,Napa,22.0,-122.2654,38.68347,,False,0.0,False,0.0,False,0.0,True,117.0,True,162.0,False,0.0,False,0.0,False,0.0,True,117.0,True,162.0,False,0.0,False,0.0,False,0.0,True,117.0,True,176.45,False,0.0,False,0.0,True,20.0,True,250.0,True,1352.4821649653627,False,0.0,False,0.0,True,20.0,True,254.67100039226,True,1614.6531653576226
231,2017-06-13 12:00:00+00:00,Valley Fire,Riverside,33.0,-116.972036,33.584036,,False,0.0,False,0.0,False,0.0,True,810.0,True,1111.0,False,0.0,False,0.0,False,0.0,True,1002.0,True,1790.23000046,False,0.0,False,0.0,False,0.0,True,1004.0,True,1792.23000046,False,0.0,False,0.0,False,0.0,True,1394.68,True,2349.4600004599997,False,0.0,True,230.0,True,230.0,True,1724.6799999999998,True,2965.4600004599997
232,2017-06-13 14:31:00+00:00,Douglas Fire,San Diego,50.0,-117.29509,33.23281,,False,0.0,False,0.0,False,0.0,True,318.0,True,1682.80000305,False,0.0,False,0.0,False,0.0,True,318.0,True,2362.03000351,False,0.0,False,0.0,False,0.0,True,318.0,True,2553.83000351,False,0.0,False,0.0,False,0.0,True,396.68,True,3111.0600035099997,False,0.0,False,0.0,False,0.0,True,726.6800000000001,True,3727.06000351
233,2017-06-13 17:00:00+00:00,King Fire,Tulare,135.0,-118.74542,35.8556,,False,0.0,False,0.0,False,0.0,True,408.0,True,538.45999908,False,0.0,False,0.0,False,0.0,True,412.0,True,573.8969448790455,False,0.0,False,0.0,False,0.0,True,916.9,True,1081.1769448790455,False,0.0,False,0.0,False,0.0,True,1000.37,True,1282.6463129478739,False,0.0,False,0.0,True,104.0,True,1104.37,True,3020.724973950321
234,2017-06-13 17:21:00+00:00,Reed Fire,Riverside,20.0,-116.85226,33.52584,,False,0.0,False,0.0,False,0.0,True,810.0,True,1703.80000305,False,0.0,False,0.0,False,0.0,True,1002.0,True,2383.03000351,False,0.0,False,0.0,False,0.0,True,1004.0,True,2453.83000351,False,0.0,False,0.0,True,307.0,True,1379.68,True,3011.0600035099997,False,0.0,False,0.0,True,537.0,True,1704.6799999999998,True,3627.06000351
235,2017-06-14 11:44:00+00:00,Lucy Fire,San Luis Obispo,150.0,-120.3187,35.6871,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.0,True,898.59,False,0.0,False,0.0,False,0.0,True,308.0,True,1246.4,False,0.0,False,0.0,False,0.0,True,308.0,True,1512.6
236,2017-06-15 07:30:00+00:00,Westfall Fire,Mariposa,63.0,-120.0088,37.36914,,False,0.0,False,0.0,True,29.0,True,29.0,True,420.8,False,0.0,False,0.0,True,29.0,True,29.0,True,484.8,False,0.0,False,0.0,True,29.0,True,29.0,True,484.8,False,0.0,False,0.0,True,29.0,True,29.0,True,2138.9440484493866,False,0.0,False,0.0,True,29.0,True,306.9161334696181,True,2453.860181919005
237,2017-06-15 11:36:00+00:00,Canyon Fire,Riverside,105.0,-116.884446,33.950382,,False,0.0,False,0.0,True,21.0,True,513.0,True,1009.0,False,0.0,True,192.0,True,213.0,True,705.0,True,1201.0,False,0.0,True,192.0,True,215.0,True,707.0,True,1203.0,False,0.0,True,192.0,True,215.0,True,712.0,True,1625.68,False,0.0,True,192.0,True,215.0,True,942.0,True,1955.6799999999998
238,2017-06-15 15:51:00+00:00,Nuevo Fire,Riverside,28.0,-117.11659,33.79925,,False,0.0,True,492.0,True,492.0,True,919.0,True,1009.0,False,0.0,True,492.0,True,684.0,True,1111.0,True,1201.0,False,0.0,True,492.0,True,686.0,True,1113.0,True,1203.0,False,0.0,True,492.0,True,691.0,True,1228.68,True,1625.68,False,0.0,True,492.0,True,706.0,True,1558.68,True,2066.68
239,2017-06-16 09:27:00+00:00,Skyway Fire,Butte,134.0,-121.75417,39.69717,,False,0.0,False,0.0,False,0.0,True,626.0,True,1577.8,False,0.0,False,0.0,False,0.0,True,626.0,True,1581.4899999999998,False,0.0,False,0.0,False,0.0,True,946.99,True,2616.4500000000003,False,0.0,False,0.0,False,0.0,True,972.99,True,3679.3099999999995,False,0.0,False,0.0,False,0.0,True,2301.9700000000003,True,5536.490000000001
240,2017-06-16 15:49:00+00:00,Shore Fire,Monterey,32.0,-120.93371,35.90092,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,898.59,True,1079.44,False,0.0,False,0.0,False,0.0,True,938.4000000000001,True,1427.25,False,0.0,False,0.0,True,0.0,True,938.4000000000001,True,1693.4499999999998
241,2017-06-17 13:55:00+00:00,Lake Fire,Los Angeles,850.0,-118.60703,34.55607,,False,0.0,False,0.0,False,0.0,False,0.0,True,246.45999908,False,0.0,False,0.0,False,0.0,False,0.0,True,246.45999908,False,0.0,False,0.0,False,0.0,False,0.0,True,246.45999908,False,0.0,False,0.0,False,0.0,False,0.0,True,457.43999908,False,0.0,False,0.0,False,0.0,True,35.0,True,492.43999908
242,2017-06-18 07:15:00+00:00,Bolla Fire,Tehama,60.0,-122.83208,40.32063,,False,0.0,False,0.0,False,0.0,True,209.783177996241,True,2598.783177996241,False,0.0,False,0.0,False,0.0,True,209.783177996241,True,2598.783177996241,False,0.0,False,0.0,False,0.0,True,393.7831779962409,True,4867.053177996241,False,0.0,False,0.0,False,0.0,True,453.7831779962409,True,4927.053177996241,False,0.0,False,0.0,False,0.0,True,569.5326935856772,True,7002.282693585677
243,2017-06-18 12:28:00+00:00,Lambs Fire,Riverside,10.0,-116.9669,33.90965,,False,0.0,False,0.0,True,492.0,True,601.0,True,1009.0,False,0.0,True,192.0,True,684.0,True,793.0,True,1201.0,True,2.0,True,194.0,True,686.0,True,795.0,True,1203.0,True,2.0,True,194.0,True,686.0,True,865.6800000000001,True,1625.68,True,2.0,True,194.0,True,686.0,True,1178.68,True,1981.6799999999998
244,2017-06-18 14:04:00+00:00,Road Fire,Madera,25.0,-119.95136,37.02081,,False,0.0,False,0.0,True,29.0,True,29.0,True,29.0,False,0.0,False,0.0,True,29.0,True,29.0,True,60.436945799045475,False,0.0,False,0.0,True,29.0,True,29.0,True,64.81694579904547,False,0.0,False,0.0,True,29.0,True,49.0,True,1718.9609942484326,False,0.0,False,0.0,True,29.0,True,159.0,True,2322.877127718051
245,2017-06-18 14:22:00+00:00,Highway Fire,Kern,1522.0,-118.66733,35.53456,,False,0.0,False,0.0,False,0.0,True,46.45999908,True,454.45999908,False,0.0,False,0.0,False,0.0,True,50.45999908,True,458.45999908,False,0.0,False,0.0,False,0.0,True,50.45999908,True,963.35999908,False,0.0,False,0.0,False,0.0,True,50.45999908,True,1085.49999908,False,0.0,False,0.0,True,104.0,True,154.45999908,True,1189.49999908
246,2017-06-18 15:10:00+00:00,Smiley Fire,Riverside,153.0,-117.21314,33.98639,,False,0.0,False,0.0,True,492.0,True,601.0,True,1009.0,False,0.0,False,0.0,True,492.0,True,793.0,True,1201.0,False,0.0,False,0.0,True,492.0,True,795.0,True,1203.0,False,0.0,False,0.0,True,492.0,True,847.0,True,1625.68,False,0.0,False,0.0,True,492.0,True,1082.0,True,1955.6799999999998
247,2017-06-18 15:45:00+00:00,Bogus Fire,Siskiyou,56.0,-122.36545,41.93006,,False,0.0,False,0.0,False,0.0,True,5.30999994,True,2696.30999994,False,0.0,False,0.0,False,0.0,True,5.30999994,True,2829.30999994,False,0.0,False,0.0,False,0.0,True,5.30999994,True,2933.80999994,False,0.0,False,0.0,False,0.0,True,5.30999994,True,7630.80999994,False,0.0,False,0.0,False,0.0,True,5.30999994,True,8533.40999994
248,2017-06-18 16:03:00+00:00,Trellis Fire,Riverside,26.0,-117.31924,33.71025,,False,0.0,False,0.0,True,898.0,True,898.0,True,1009.0,False,0.0,False,0.0,True,898.0,True,1090.0,True,1201.0,False,0.0,False,0.0,True,898.0,True,1092.0,True,1203.0,False,0.0,True,5.0,True,983.6800000000001,True,1207.68,True,1625.68,False,0.0,True,5.0,True,1083.68,True,1537.68,True,2066.68
249,2017-06-19 15:05:00+00:00,Holcomb Fire,San Bernardino,1503.0,-116.826,34.2976,,False,0.0,False,0.0,True,21.0,True,21.0,True,1009.0,False,0.0,False,0.0,True,21.0,True,213.0,True,1201.0,False,0.0,False,0.0,True,21.0,True,215.0,True,1203.0,False,0.0,False,0.0,True,21.0,True,215.0,True,1318.68,False,0.0,False,0.0,True,21.0,True,215.0,True,1672.68
250,2017-06-19 21:41:00+00:00,Evans Fire,Sierra,168.0,-120.02325,39.71101,,False,0.0,False,0.0,False,0.0,False,0.0,True,482.6,False,0.0,False,0.0,False,0.0,False,0.0,True,482.6,False,0.0,False,0.0,False,0.0,False,0.0,True,620.5,False,0.0,False,0.0,False,0.0,True,474.09999999999997,True,1147.56,False,0.0,False,0.0,True,3.0,True,1311.4000000000003,True,3141.1599999999994
251,2017-06-21 14:45:00+00:00,Orange Fire,Stanislaus,65.0,-120.68992,37.82934,,False,0.0,False,0.0,True,331.0,True,331.0,True,752.3000000000001,False,0.0,False,0.0,True,331.0,True,395.0,True,816.3000000000001,False,0.0,False,0.0,True,331.0,True,395.0,True,816.3000000000001,False,0.0,False,0.0,True,331.0,True,395.0,True,2198.9240484493866,False,0.0,False,0.0,True,331.0,True,395.0,True,2874.840181919005
252,2017-06-21 18:02:00+00:00,Quimby Fire,Santa Clara,54.0,-121.76323,37.33454,,False,0.0,True,25.0,True,25.0,True,47.89999962,True,47.89999962,False,0.0,True,25.0,True,25.0,True,47.89999962,True,47.89999962,True,45.16,True,70.16,True,70.16,True,97.45999962,True,278.30999962,True,45.16,True,70.16,True,1347.0400000000002,True,2011.3399996200003,True,2192.1899996200004,True,45.16,True,70.16,True,1347.0400000000002,True,2118.33999962,True,2304.18999962
253,2017-06-22 09:49:00+00:00,Highway Fire,Butte,21.0,-121.4143,39.364,,False,0.0,False,0.0,True,279.2,True,279.2,True,1787.8,False,0.0,False,0.0,True,279.2,True,279.2,True,1791.4899999999998,False,0.0,False,0.0,True,279.2,True,279.2,True,2964.3500000000004,False,0.0,False,0.0,True,327.09999999999997,True,1195.96,True,4236.110000000001,False,0.0,False,0.0,True,484.49999999999994,True,1353.3600000000001,True,6646.990000000001
254,2017-06-22 11:10:00+00:00,Lone Fire,Butte,111.0,-121.5786,39.38416,,False,0.0,False,0.0,False,0.0,True,279.2,True,1787.8,False,0.0,False,0.0,False,0.0,True,279.2,True,1791.4899999999998,False,0.0,False,0.0,False,0.0,True,279.2,True,2826.4500000000003,False,0.0,True,26.0,True,26.0,True,1195.96,True,4098.21,False,0.0,True,77.0,True,107.0,True,1353.3600000000001,True,6358.090000000001
255,2017-06-22 13:08:00+00:00,Toll Fire,Solano,39.0,-122.23004,38.07481,,False,0.0,False,0.0,False,0.0,True,18.0,True,57.0,False,0.0,False,0.0,False,0.0,True,18.0,True,57.0,False,0.0,False,0.0,False,0.0,True,18.0,True,107.44999999999999,False,0.0,False,0.0,False,0.0,True,114.92346981100144,True,970.5021649653626,False,0.0,False,0.0,False,0.0,True,123.59447020326144,True,1050.1731653576226
256,2017-06-23 16:00:00+00:00,Creek Fire,Fresno,357.0,-120.65185,36.27306,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,898.59,True,898.59,True,1079.44,False,0.0,False,0.0,True,938.4000000000001,True,938.4000000000001,True,1119.25,False,0.0,False,0.0,True,938.4000000000001,True,938.4000000000001,True,1119.25
257,2017-06-23 22:32:00+00:00,King Incident,Tulare,0.0,-119.50606,36.51912,,False,0.0,False,0.0,False,0.0,False,0.0,True,907.5084549933083,False,0.0,False,0.0,False,0.0,False,0.0,True,938.9454007923539,False,0.0,False,0.0,False,0.0,False,0.0,True,2346.815400792354,False,0.0,False,0.0,False,0.0,True,38.67,True,4143.794768861183,False,0.0,False,0.0,False,0.0,True,354.67,True,6203.873429863627
258,2017-06-24 11:15:00+00:00,Paskenta Fire,Tehama,42.0,-122.27379,40.10282,,False,0.0,False,0.0,True,626.0,True,626.0,True,2598.783177996241,False,0.0,False,0.0,True,626.0,True,626.0,True,2598.783177996241,False,0.0,False,0.0,True,1331.2,True,1652.19,True,3808.9731779962417,False,0.0,False,0.0,True,1331.2,True,1652.19,True,3868.9731779962417,False,0.0,False,0.0,True,1957.68,True,2742.6699999999996,True,6195.702693585678
259,2017-06-25 12:09:00+00:00,Black Fire,San Diego,36.0,-116.77342,33.1683,,False,0.0,False,0.0,False,0.0,True,192.0,True,1682.80000305,False,0.0,False,0.0,False,0.0,True,679.2300004599999,True,2362.03000351,False,0.0,False,0.0,False,0.0,True,679.2300004599999,True,2553.83000351,False,0.0,False,0.0,True,307.0,True,1120.7800004599999,True,3081.0600035099997,False,0.0,False,0.0,True,418.0,True,1406.7800004599999,True,3697.06000351
260,2017-06-25 12:47:00+00:00,Placerita Fire,Los Angeles,760.0,-118.49343,34.37443,,False,0.0,False,0.0,False,0.0,False,0.0,True,246.45999908,False,0.0,False,0.0,False,0.0,False,0.0,True,246.45999908,False,0.0,False,0.0,False,0.0,False,0.0,True,246.45999908,False,0.0,False,0.0,False,0.0,False,0.0,True,457.43999908,False,0.0,False,0.0,False,0.0,True,35.0,True,492.43999908
261,2017-06-25 17:00:00+00:00,Salmon-August Complex ,Siskiyou,0.0,-123.474,41.841,,False,0.0,False,0.0,False,0.0,True,35.0,True,40.30999994,False,0.0,False,0.0,False,0.0,True,35.0,True,40.30999994,False,0.0,False,0.0,False,0.0,True,35.0,True,138.44296455334097,False,0.0,True,32.3,True,1541.1,True,4746.8,True,5585.703908159789,False,0.0,True,32.3,True,1541.1,True,4772.3,True,6090.918138633264
262,2017-06-26 12:30:00+00:00,King Fire,Siskiyou,19.0,-122.645079,40.703775,,False,0.0,False,0.0,True,254.783177996241,True,1655.783177996241,True,2281.783177996241,False,0.0,False,0.0,True,254.783177996241,True,1655.783177996241,True,2281.783177996241,False,0.0,False,0.0,True,438.7831779962409,True,1839.783177996241,True,3251.5231779962414,False,0.0,False,0.0,True,478.7831779962409,True,1899.783177996241,True,3354.3231779962416,False,0.0,False,0.0,True,634.5326935856772,True,2750.5326935856774,True,5001.152693585678
263,2017-06-26 15:10:00+00:00,Manzanita Fire,Riverside,6309.0,-116.594422,33.530045,,False,0.0,False,0.0,False,0.0,False,0.0,True,1703.80000305,False,0.0,False,0.0,False,0.0,True,192.0,True,2383.03000351,False,0.0,False,0.0,False,0.0,True,192.0,True,2453.83000351,False,0.0,False,0.0,False,0.0,True,499.0,True,2981.0600035099997,False,0.0,False,0.0,False,0.0,True,729.0,True,3597.06000351
264,2017-06-26 15:27:00+00:00,Hill Fire,San Luis Obispo,1626.0,-120.4992,35.4025,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.0,True,0.0,True,898.59,False,0.0,False,0.0,True,308.0,True,308.0,True,1246.4,False,0.0,False,0.0,True,574.2,True,574.2,True,1514.6
265,2017-06-26 21:30:00+00:00,Shore Fire,Del Norte,28.0,-124.19629,41.93323,,False,0.0,False,0.0,False,0.0,True,21.0,True,35.0,False,0.0,False,0.0,False,0.0,True,21.0,True,35.0,False,0.0,False,0.0,False,0.0,True,21.0,True,133.13296461334096,False,0.0,False,0.0,False,0.0,True,21.0,True,5552.493908219789,False,0.0,False,0.0,True,25.5,True,46.5,True,6057.708138693264
266,2017-06-27 07:39:00+00:00,Latrobe Fire,Sacramento,35.0,-120.92162,38.45822,,False,0.0,False,0.0,False,0.0,True,510.5,True,1060.9,False,0.0,False,0.0,False,0.0,True,510.5,True,1128.5900000000001,False,0.0,False,0.0,False,0.0,True,510.5,True,1137.36,False,0.0,False,0.0,False,0.0,True,760.8,True,2278.4199999999996,False,0.0,False,0.0,False,0.0,True,1104.8,True,3679.9199999999996
267,2017-06-27 09:38:00+00:00,Sloane Fire,San Diego,25.0,-116.8516,32.7789,,False,0.0,False,0.0,True,653.80000305,True,784.80000305,True,1102.80000305,False,0.0,False,0.0,True,653.80000305,True,1272.03000351,True,1590.03000351,False,0.0,False,0.0,True,722.6000030499999,True,1461.83000351,True,1779.83000351,False,0.0,False,0.0,True,722.6000030499999,True,1596.38000351,True,2285.0600035099997,False,0.0,False,0.0,True,732.6000030499999,True,1882.3800035099998,True,2896.0600035099997
268,2017-06-27 10:39:00+00:00,Pine Fire,Marin,38.0,-122.65749,37.9775,,False,0.0,False,0.0,False,0.0,True,18.0,True,18.0,False,0.0,False,0.0,False,0.0,True,18.0,True,18.0,False,0.0,False,0.0,False,0.0,True,18.0,True,23.29,False,0.0,True,74.92346981100144,True,76.92346981100144,True,166.17216496536267,True,192.46216496536266,False,0.0,True,74.92346981100144,True,80.92346981100144,True,174.84316535762267,True,272.1331653576226
269,2017-06-27 15:22:00+00:00,Mart Fire,San Bernardino,670.0,-117.17813,34.14575,,False,0.0,False,0.0,True,21.0,True,601.0,True,1009.0,False,0.0,False,0.0,True,21.0,True,793.0,True,1201.0,False,0.0,False,0.0,True,21.0,True,795.0,True,1203.0,False,0.0,False,0.0,True,21.0,True,802.0,True,1625.68,False,0.0,False,0.0,True,21.0,True,802.0,True,1990.6799999999998
270,2017-06-28 09:30:00+00:00,Alvarado Fire,Monterey,15.0,-120.87492,35.947,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,898.59,True,1079.44,False,0.0,False,0.0,False,0.0,True,938.4000000000001,True,1427.25,False,0.0,False,0.0,True,0.0,True,938.4000000000001,True,1693.4499999999998
271,2017-06-28 13:50:00+00:00,Battle Fire,Modoc,562.0,-121.29581,41.85763,,False,0.0,False,0.0,False,0.0,True,2691.0,True,2691.0,True,102.0,True,133.0,True,174.0,True,2865.0,True,2865.0,True,102.0,True,133.0,True,174.0,True,2865.0,True,2969.5,True,102.0,True,133.0,True,174.0,True,2865.0,True,2969.5,True,102.0,True,133.0,True,174.0,True,2966.0,True,3857.1
272,2017-06-28 15:49:00+00:00,Ben Fire,Mariposa,558.0,-119.9646,37.3762,,False,0.0,False,0.0,True,29.0,True,29.0,True,420.8,False,0.0,False,0.0,True,29.0,True,29.0,True,484.8,False,0.0,False,0.0,True,29.0,True,29.0,True,484.8,False,0.0,False,0.0,True,29.0,True,127.44404844938694,True,2138.9440484493866,False,0.0,False,0.0,True,29.0,True,405.3601819190051,True,2985.860181919005
273,2017-06-28 17:56:00+00:00, Cristianitos Fire,San Diego,0.0,-117.58252,33.43513,,False,0.0,False,0.0,False,0.0,True,406.0,True,1009.0,False,0.0,False,0.0,False,0.0,True,406.0,True,1201.0,False,0.0,False,0.0,False,0.0,True,406.0,True,1203.0,False,0.0,False,0.0,False,0.0,True,521.6800000000001,True,1625.68,False,0.0,False,0.0,False,0.0,True,621.6800000000001,True,2040.6799999999998
274,2017-06-29 13:56:00+00:00,Ranch Fire,Santa Clara,85.0,-121.71752,37.3344,,True,25.0,True,25.0,True,25.0,True,47.89999962,True,47.89999962,True,25.0,True,25.0,True,25.0,True,47.89999962,True,47.89999962,True,70.16,True,70.16,True,70.16,True,97.45999962,True,278.30999962,True,70.16,True,70.16,True,1977.0400000000002,True,2011.3399996200003,True,2192.1899996200004,True,70.16,True,70.16,True,1977.0400000000002,True,2118.33999962,True,2304.18999962
275,2017-06-29 15:09:00+00:00,Topanga Fire,Los Angeles,55.0,-118.58624,34.03941,,False,0.0,False,0.0,False,0.0,False,0.0,True,200.0,False,0.0,False,0.0,False,0.0,False,0.0,True,200.0,False,0.0,False,0.0,False,0.0,False,0.0,True,200.0,False,0.0,False,0.0,False,0.0,False,0.0,True,440.98,False,0.0,False,0.0,False,0.0,False,0.0,True,475.98
276,2017-06-29 15:45:00+00:00,Stokes Fire,Los Angeles,41.0,-118.70294,34.10446,,False,0.0,False,0.0,False,0.0,False,0.0,True,200.0,False,0.0,False,0.0,False,0.0,False,0.0,True,200.0,False,0.0,False,0.0,False,0.0,False,0.0,True,200.0,False,0.0,False,0.0,False,0.0,False,0.0,True,410.98,False,0.0,False,0.0,False,0.0,False,0.0,True,445.98
277,2017-06-29 20:44:00+00:00,Lockwood Fire,Monterey,42.0,-121.08753,35.96275,,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,1079.44,False,0.0,False,0.0,False,0.0,False,0.0,True,1119.25,False,0.0,False,0.0,False,0.0,True,0.0,True,1385.4499999999998
278,2017-06-30 13:49:00+00:00,Tarina Fire ,Kern,1200.0,-118.80123,35.38298,,False,0.0,False,0.0,True,46.45999908,True,46.45999908,True,454.45999908,False,0.0,False,0.0,True,46.45999908,True,46.45999908,True,458.45999908,False,0.0,False,0.0,True,46.45999908,True,46.45999908,True,963.35999908,False,0.0,False,0.0,True,46.45999908,True,46.45999908,True,1046.82999908,False,0.0,False,0.0,True,46.45999908,True,150.45999908,True,1150.82999908
279,2017-07-01 00:48:00+00:00,Oak Fire,Shasta,128.0,-122.0122,40.69554,,False,0.0,False,0.0,True,1401.0,True,1560.5271543671843,True,4471.527154367184,False,0.0,False,0.0,True,1401.0,True,1604.783177996241,True,4515.783177996242,False,0.0,False,0.0,True,1401.0,True,1604.783177996241,True,4817.423177996241,False,0.0,False,0.0,True,1401.0,True,1644.783177996241,True,5890.473177996241,False,0.0,False,0.0,True,1701.0,True,2602.5326935856774,True,9606.702693585677
280,2017-07-02 12:41:00+00:00,Brewer Fire,Nevada,10.0,-121.06656,39.08382,,False,0.0,False,0.0,False,0.0,True,679.4000000000001,True,1672.8999999999999,False,0.0,False,0.0,False,0.0,True,958.5999999999999,True,2069.1,False,0.0,True,12.459999999999999,True,12.459999999999999,True,971.06,True,2219.46,False,0.0,True,12.459999999999999,True,12.459999999999999,True,1156.06,True,2423.3199999999997,False,0.0,True,12.459999999999999,True,12.459999999999999,True,2790.7200000000003,True,5560.580000000001
281,2017-07-02 13:04:00+00:00,Lisa Fire,Riverside,11.0,-117.096233,33.913089,,False,0.0,True,492.0,True,492.0,True,1033.0,True,1055.0,False,0.0,True,492.0,True,684.0,True,1225.0,True,1337.0,False,0.0,True,492.0,True,686.0,True,1227.0,True,1339.0,False,0.0,True,492.0,True,686.0,True,1297.68,True,1409.68,False,0.0,True,492.0,True,686.0,True,1637.68,True,2086.68
