PLOT,Fire_Year,SPECIES,MORT_DATE,DBH,CVS,FIRE_MORT_0_to_3_yr,POST_FIRE_BEETLE_MORT_5yr,N.neighbors.15m,N.neighbors.5m,N.conspecific.neighbors.15m,N.conspecific.neighbors.5m,Nearest.neighbor,HEGYI,BA.conspecifics.5m,BA.conspecifics.15m,BA.3m,BA.5m,BA.8m,BA.11m,BA.15m,BA.20m
YOHOPIPO,2007,ABCO,2008,5.5,100,1,0,229,24,116,20,0.52,69.12189,0.036,1.702,0.015,0.115,0.609,2.316,7.477,11.756
YOHOPIPO,2007,CADE,2007,3.2,100,1,NA,204,29,78,18,0.48,108.6755,0.151,1.892,0.008,0.952,1.705,1.978,5.949,12.468
YOHOPIPO,2007,CADE,2007,2.7,100,1,NA,183,26,74,16,0.33,122.5407,0.169,1.86,0.876,0.945,1.549,2.975,6.439,12.329
YOHOPIPO,2007,CADE,2008,6,100,1,0,199,29,75,19,0.22,63.94935,0.149,1.193,0.006,0.944,1.755,1.97,5.123,11.3
YOHOPIPO,2007,CADE,2007,2.7,100,1,NA,180,25,71,16,0.41,145.1562,0.151,1.857,0.873,0.927,1.546,1.922,6.433,12.205
YOHOPIPO,2007,CADE,2007,3,100,1,NA,184,27,73,17,0.38,126.3096,0.151,1.859,0.105,0.927,1.548,1.922,5.862,12.209
YOHOPIPO,2007,CADE,2007,3.2,100,1,NA,184,25,74,15,0.4,107.4933,0.151,1.86,0.108,0.927,1.564,2.964,5.861,11.578
YOHOPIPO,2007,CADE,NA,35.3,0,0,0,171,25,69,14,0.65,7.688544,0.129,1.171,0.778,1.028,1.37,2.662,5.524,8.697
YOHOPIPO,2007,PINUS,2007,1.2,100,1,NA,176,29,30,5,0.48,240.718,0.124,0.283,0.878,1.107,1.568,2.916,5.842,9.604
YOHOPIPO,2007,PINUS,2017,31.8,0,0,0,157,19,29,5,0.82,10.18119,0.128,0.259,0.253,1.425,2.89,3.119,3.786,9.651
YOHOPIPO,2007,CADE,2008,3,100,1,0,139,14,66,8,0.8,85.34987,0.006,1.283,1.465,1.471,2.038,2.434,4.325,10.02
YOHOPIPO,2007,ABCO,2008,4.8,100,1,0,182,13,45,5,2.59,57.72131,0.004,0.212,0.001,0.26,2.061,2.572,4.36,8.54
YOHOPIPO,2007,ABCO,2008,3.8,100,1,1,175,21,44,8,0.89,81.04575,0.01,0.218,0.275,1.524,2.165,3.179,4.15,7.409
YOHOPIPO,2007,PINUS,2007,6.2,100,1,NA,124,12,13,1,3.71,36.02335,0.04,2.252,0,0.121,1.72,2.029,4.077,10.909
YOHOPIPO,2007,CADE,2008,2.4,100,1,0,108,15,45,10,0.56,96.48555,0.01,1.28,0.428,1.474,1.679,3.05,4.513,6.847
YOHOPIPO,2007,CADE,2008,7.5,75,1,1,125,15,55,9,0.46,31.64645,0.004,1.275,1.462,1.471,1.746,2.322,4.22,7.274
YOHOPIPO,2007,PINUS,2007,7.5,100,1,NA,101,16,13,3,2.1,27.98154,0.417,2.835,0.032,0.531,1.635,2.796,4.627,7.038
YOHOPIPO,2007,PINUS,2017,70.1,15,0,0,122,14,11,4,0.45,3.510674,1.078,1.243,1.081,1.086,1.368,1.951,3.835,6.878
YOHOPIPO,2007,PINUS,2017,115.2,0,0,0,137,18,11,3,1.49,2.148998,0.417,0.587,0.424,0.582,0.94,1.499,3.284,6.698
YOHOPIPO,2007,PINUS,2009,19.9,90,1,1,116,16,12,4,0.72,12.68675,1.433,2.67,1.44,1.456,1.711,3.031,5.256,6.825
YOHOPIPO,2007,CADE,2007,3.2,100,1,NA,126,17,56,9,1.49,88.46493,0.008,1.278,1.465,1.493,2.02,2.505,4.887,7.868
YOHOPIPO,2007,PINUS,2007,7.3,100,1,NA,125,20,26,7,2.09,42.14962,0.184,0.335,0.014,1.38,2.02,3.168,4.079,10.113
YOHOPIPO,2007,PINUS,2007,1.8,100,1,NA,128,21,30,7,1.65,171.8471,0.188,0.352,0.101,1.401,2.882,3.072,4.131,10.226
YOHOPIPO,2007,PINUS,2008,2.1,100,1,0,124,14,11,4,0.45,123.4382,1.464,1.629,1.466,1.472,1.737,2.265,4.231,7.333
YOHOPIPO,2007,CADE,2013,29.3,30,0,0,134,20,53,5,1.65,12.41861,0.078,1.145,0.118,0.288,2.444,3.007,5.948,9.846
YOHOPIPO,2007,CADE,2012,16.1,90,0,0,148,20,66,6,0.98,22.49818,0.254,1.201,0.293,1.532,3.016,3.064,4.421,10.358
YOHOPIPO,2007,PINUS,2016,30.3,0,0,0,151,22,34,8,0.36,10.40505,0.136,0.272,0.244,0.445,2.544,3.012,4.831,9.52
YOHOPIPO,2007,PINUS,2012,14.5,0,0,0,153,21,34,8,0.36,20.90737,0.191,0.328,0.3,0.494,2.527,3.163,4.934,9.581
YOHOPIPO,2007,ABCO,2007,5.5,100,1,NA,159,21,42,4,1.67,49.53329,0.013,0.242,0.87,1.076,1.411,3.465,6.452,10.181
YOHOPIPO,2007,QUKE,2019,98.9,20,0,0,165,17,0,0,2.29,2.989366,0,0,0.102,0.111,0.547,2.146,5.77,11.414
YOHOPIPO,2007,PINUS,2008,8,99,1,0,163,10,56,5,1.17,35.80058,0.004,0.91,0.72,1.794,2.92,3.913,6.467,15.431
YOHOPIPO,2007,ABCO,2008,16.6,60,1,1,172,11,30,0,1.17,15.83206,0,0.445,0.703,1.783,2.913,4.083,6.357,14.709
YOHOPIPO,2007,PINUS,2007,5.5,100,1,NA,137,9,48,3,0.6,47.6588,0.006,0.937,0.007,0.037,2.897,4.241,6.385,10.02
YOHOPIPO,2007,ABCO,2008,9.3,75,1,1,137,13,28,5,0.98,24.74526,0.015,0.123,0.007,0.086,1.903,5.148,6.752,9.378
YOHOPIPO,2007,ABCO,2007,9.1,100,1,NA,130,16,27,7,0.64,32.5017,0.031,0.117,0.086,0.249,2.37,3.681,6.642,10.315
YOHOPIPO,2007,ABCO,2007,5.7,100,1,NA,133,18,30,7,0.64,47.84904,0.035,0.122,0.092,0.186,1.509,2.993,6.656,10.453
YOHOPIPO,2007,CADE,2013,30.1,90,0,0,133,13,42,0,0.37,9.758803,0,1.603,0.023,0.037,0.253,3.527,7.242,10.518
YOHOPIPO,2007,ABCO,2008,10.7,100,1,1,131,21,31,6,0.51,28.47438,0.021,0.124,0.092,0.194,1.501,2.933,6.569,10.195
YOHOPIPO,2007,PINUS,2008,6,100,1,0,129,21,36,7,0.51,45.3677,0.021,0.933,0.095,0.2,1.523,2.937,6.578,9.991
YOHOPIPO,2007,PINUS,2007,3.9,100,1,NA,131,15,40,5,1.05,87.92827,0.02,0.934,0.01,0.125,0.246,2.08,6.367,10.9
YOHOPIPO,2007,CADE,2008,10,100,1,0,64,9,37,6,0.27,23.84551,0.07,1.001,0.03,0.406,1.595,4.228,6.298,9.56
YOHOPIPO,2007,PINUS,2007,5.9,100,1,NA,118,16,12,1,0.8,56.49931,0.004,2.698,0.023,0.047,1.939,2.249,5.567,9.704
YOHOPIPO,2007,PINUS,2008,13,99,1,0,115,17,27,6,0.8,21.43446,0.012,0.334,0.01,1.11,1.927,2.292,5.509,9.625
YOHOPIPO,2007,PINUS,2007,7.2,100,1,NA,122,15,12,1,0.78,45.82498,0.003,2.795,0.017,0.074,1.636,2.852,5.722,10.217
YOHOPIPO,2007,CADE,2007,3.5,100,1,NA,120,17,41,3,0.78,86.26405,0.008,1.663,0.025,0.086,1.709,2.847,5.732,9.089
YOHOPIPO,2007,CADE,2007,5.2,100,1,NA,115,18,42,5,1.32,54.11709,0.008,1.502,0.021,0.086,1.729,2.15,5.669,8.716
YOHOPIPO,2007,PINUS,2007,4.2,100,1,NA,117,12,31,5,1.59,66.16179,0.048,0.296,0.012,0.065,0.201,3.961,4.813,9.968
YOHOPIPO,2007,PINUS,2009,20,90,1,1,120,6,28,1,3.04,14.1165,0.001,0.238,0,0.012,1.235,3.985,4.794,8.512
YOHOPIPO,2007,CADE,2007,8.3,100,1,NA,122,11,33,2,1.59,34.40213,0.003,1.472,0.005,0.045,0.946,3.432,5.448,10.232
YOHOPIPO,2007,PINUS,2007,1,100,1,NA,135,14,45,4,1.64,292.8168,0.008,0.949,0.085,0.111,0.251,2.164,7.056,11.348
YOHOPIPO,2007,PINUS,2007,3.1,100,1,NA,144,6,52,2,3.27,74.02471,0.003,0.948,0,0.728,2.299,4.543,6.376,11.109
YOHOPIPO,2007,PINUS,2007,3,100,1,NA,154,10,57,7,2.54,116.227,0.02,0.891,0.005,0.052,2.364,3.223,5.96,11.942
YOHOPIPO,2007,CADE,2018,94.2,0,0,0,167,9,67,1,1.91,3.106474,0,0.348,0.027,1.472,2.028,3.23,5.587,12.598
YOHOPIPO,2007,PINUS,2017,105.2,5,0,0,198,9,6,0,2,3.059812,0,3.19,0.015,0.732,1.468,2.797,6.214,12.435
YOHOPIPO,2007,PINUS,2007,10.3,100,1,NA,206,18,61,9,1.67,30.42319,0.037,1.157,0.891,0.923,2.32,3.171,6.02,12.536
YOHOPIPO,2007,PINUS,2007,5.1,100,1,NA,184,14,59,9,1.01,71.7339,0.03,0.751,0.022,0.913,2.313,3.249,4.822,12.622
YOHOPIPO,2007,PINUS,2007,5.2,100,1,NA,188,17,57,10,1.01,59.67308,0.651,0.752,0.023,1.565,2.32,3.281,4.942,11.784
YOHOPIPO,2007,PINUS,2007,9.5,100,1,NA,186,11,58,8,1.47,32.37808,0.019,0.747,0.886,0.888,2.898,3.223,5.624,11.967
YOHOPIPO,2007,PINUS,2007,7,100,1,NA,183,15,58,10,1.11,46.72087,0.647,0.75,0.02,1.56,2.31,3.348,4.956,11.79
YOHOPIPO,2007,PINUS,2007,1.8,100,1,NA,175,13,59,9,1.21,193.6108,0.03,0.853,0.016,0.93,2.297,3.169,5.651,12.404
YOHOPIPO,2007,PINUS,2007,1.6,100,1,NA,181,15,57,10,1.11,201.6706,0.651,0.757,0.041,0.704,1.61,3.275,5.191,12.653
YOHOPIPO,2007,PINUS,2007,4,100,1,NA,216,20,61,10,1.05,72.39602,0.665,1.166,0.636,0.72,1.654,3.15,5.415,11.122
YOHOPIPO,2007,CADE,NA,19.9,10,0,0,192,16,36,3,1.03,16.6728,0.005,1.943,0.643,0.666,0.806,2.494,5.035,12.165
YOHOPIPO,2007,ABCO,2009,10.6,85,1,1,203,13,93,3,1.03,29.8679,0.008,0.584,0.665,0.684,1.304,2.77,5.306,11.712
YOHOPIPO,2007,PINUS,2007,7.4,100,1,NA,158,10,59,5,2.49,40.73235,0.005,0.888,0.005,0.05,0.903,3.089,4.626,11.341
YOHOPIPO,2007,ABCO,2007,7.5,100,1,NA,170,10,66,5,2.49,44.1899,0.018,0.383,0.004,0.112,1.074,2.714,5.406,11.827
YOHOPIPO,2007,PINUS,2007,1.9,99,1,NA,205,25,45,8,0.29,165.1694,0.028,0.742,0.227,0.488,1.369,3.488,5.431,9.457
YOHOPIPO,2007,PINUS,2007,8.3,100,1,NA,213,24,47,8,0.3,37.05313,0.023,0.753,0.222,0.483,1.527,3.275,5.624,9.36
YOHOPIPO,2007,CADE,NA,50.5,50,0,0,210,23,25,1,1.03,7.500374,0.181,1.821,0.031,0.235,1.327,3.425,5.239,9.185
YOHOPIPO,2007,PINUS,2008,10.3,100,1,0,188,19,39,7,1.37,34.68004,0.019,0.72,0.217,0.238,1.448,2.879,6.008,9.541
YOHOPIPO,2007,PINUS,2009,11.5,40,1,1,206,18,42,7,1.21,29.51203,0.017,0.769,0.234,0.241,1.737,2.949,6.082,9.123
YOHOPIPO,2007,ABCO,2012,13.3,30,0,0,206,19,131,9,0.94,22.20651,0.009,0.427,0.022,0.237,2.361,3.672,5.386,7.621
YOHOPIPO,2007,ABCO,2012,8.1,50,0,0,224,29,145,15,1.13,37.68734,0.025,0.444,0.018,0.931,1.417,3.759,4.801,7.973
YOHOPIPO,2007,ABCO,2007,2.9,100,1,NA,222,24,139,11,0.65,107.1914,0.024,0.448,0.235,0.47,2.237,3.751,5.621,7.613
YOHOPIPO,2007,ABCO,2007,4.9,100,1,NA,228,25,142,12,0.6,64.89375,0.023,0.458,0.235,0.433,2.224,3.378,5.607,7.509
YOHOPIPO,2007,PINUS,2008,6,100,1,0,226,25,45,10,0.6,53.70588,0.025,0.824,0.233,0.468,2.237,3.342,5.642,7.572
YOHOPIPO,2007,ABCO,2008,3.5,100,1,0,251,33,144,17,0.5,90.92383,0.015,0.504,0.184,0.52,1.557,4.069,5.795,7.956
YOHOPIPO,2007,CADE,NA,48,60,0,0,246,32,28,3,0.5,6.507029,0.295,2.032,0.062,0.322,1.454,3.144,5.601,7.778
YOHOPIPO,2007,PINUS,2008,3,100,1,0,249,35,66,10,0.72,101.0808,0.009,0.898,0.185,0.613,1.685,3.558,5.87,7.897
YOHOPIPO,2007,ABCO,2007,2.5,100,1,NA,223,24,115,12,0.58,124.118,0.016,0.465,0.286,0.5,1.259,2.415,5.273,10.293
YOHOPIPO,2007,ABCO,2007,3,100,1,NA,232,27,127,15,1.1,91.95792,0.019,0.473,0.288,0.501,1.337,2.902,4.869,8.696
YOHOPIPO,2007,CADE,NA,27.3,70,0,0,219,20,30,2,0.42,10.98383,0.217,1.703,0.229,0.245,1.013,2.411,4.831,10.365
YOHOPIPO,2007,ABCO,2008,10,100,1,0,225,20,111,11,0.48,29.01025,0.013,0.42,0.099,0.295,1.946,2.667,5.711,8.832
YOHOPIPO,2007,CADE,NA,21.5,25,0,0,231,23,34,3,0.41,13.9624,0.245,1.726,0.074,0.609,1.916,2.873,5.544,9.231
YOHOPIPO,2007,ABCO,2007,5.1,100,1,NA,235,24,118,10,0.41,59.14058,0.036,0.435,0.113,0.77,1.948,2.936,5.582,9.286
YOHOPIPO,2007,ABCO,2007,3,100,1,NA,225,20,111,8,1.25,100.4449,0.027,0.42,0.113,0.687,1.634,2.664,5.472,9.347
YOHOPIPO,2007,PINUS,2007,2.1,100,1,NA,241,27,63,9,0.94,146.4045,0.003,0.764,0.401,0.777,1.814,2.942,4.864,9.62
YOHOPIPO,2007,ABCO,2008,6.2,100,1,1,243,22,127,9,1.22,54.36644,0.046,0.444,0.045,1.221,1.722,2.73,4.53,9.735
YOHOPIPO,2007,CADE,2007,8,100,1,NA,235,20,39,3,1.22,43.43824,0.173,1.635,0.006,1.203,1.671,2.648,4.207,9.72
YOHOPIPO,2007,PINUS,2007,2,100,1,NA,208,19,61,5,1.91,162.9408,0.626,0.784,0.049,0.797,1.475,2.068,4.835,10.017
YOHOPIPO,2007,PINUS,2016,88.9,15,0,0,227,13,61,5,0.72,3.588683,0.008,0.532,0.054,0.069,0.669,2.099,5.245,10.59
YOHOPIPO,2007,ABCO,2008,2.3,99,1,0,273,23,120,8,0.39,129.1189,0.02,0.473,0.026,0.077,1.804,3.083,7.019,10.402
YOHOPIPO,2007,ABCO,2008,3.7,10,1,0,275,23,120,9,0.39,84.10574,0.021,0.472,0.026,0.065,0.967,3.081,6.914,11.18
YOHOPIPO,2007,PINUS,2009,9,90,1,0,238,20,66,6,1.04,33.73928,0.036,1.613,0.029,0.059,1.759,3.368,6.259,12.658
YOHOPIPO,2007,CADE,2008,1.2,97,1,0,271,22,80,7,0.45,286.3137,0.005,1.704,0.03,0.066,1.768,3.516,6.787,12.49
YOHOPIPO,2007,ABCO,2008,5,100,1,0,270,20,109,7,0.45,68.22101,0.012,0.483,0.037,0.063,1.766,3.401,6.606,12.528
YOHOPIPO,2007,CADE,2007,2.1,100,1,NA,264,21,80,7,0.52,166.6886,0.004,1.317,0.037,0.168,1.838,4.687,6.387,12.214
YOHOPIPO,2007,PINUS,2009,13.2,90,1,1,251,18,67,4,0.4,26.19642,0.025,1.612,0.014,0.042,1.822,4.225,6.36,12.396
YOHOPIPO,2007,CADE,2007,2.7,100,1,NA,246,19,79,7,0.4,126.5799,0.004,1.316,0.025,0.057,1.783,4.106,6.266,12.988
YOHOPIPO,2007,ABCO,2012,4.7,40,0,0,286,32,122,16,1.51,67.23319,0.031,0.488,0.015,0.078,1.03,4.108,7.267,11.748
YOHOPIPO,2007,PINUS,2013,10.8,70,0,0,284,35,60,4,1.3,30.29478,0.013,1.774,0.009,0.056,0.843,4.335,6.055,10.213
YOHOPIPO,2007,ABCO,2012,4.5,70,0,0,282,31,138,23,0.78,75.25948,0.032,0.558,0.021,0.162,0.938,3.539,6.094,9.533
YOHOPIPO,2007,PINUS,2008,6.7,100,1,0,290,30,54,6,1.25,50.4645,0.013,1.758,0.016,0.078,0.852,3.377,6.141,9.519
YOHOPIPO,2007,PINUS,2007,2.3,100,1,NA,291,24,54,5,1.56,147.524,0.016,1.582,0.018,0.104,1.001,2.913,6.329,9.824
YOHOPIPO,2007,ABCO,2015,13.1,25,0,0,286,25,153,15,1.04,25.33189,0.046,0.634,0.002,0.1,1.347,2.712,6.357,9.912
YOHOPIPO,2007,PINUS,2007,3,100,1,NA,278,23,55,9,1.04,114.2847,0.009,1.581,0.079,0.24,1.681,2.73,5.575,10.078
YOHOPIPO,2007,ABCO,2008,3.4,100,1,0,280,22,152,9,1.19,98.24947,0.075,0.635,0.046,0.283,1.739,2.288,5.327,10.376
YOHOPIPO,2007,PINUS,2014,21.3,0,0,0,284,25,8,1,0.51,18.33714,0.048,1.252,0.038,0.233,1.234,2.782,5.12,9.749
YOHOPIPO,2007,ABCO,2016,17.8,15,0,0,282,26,154,9,0.51,22.83035,0.051,0.626,0.049,0.287,1.249,2.529,4.698,9.709
YOHOPIPO,2007,ABCO,2012,9,5,0,0,284,36,154,14,1.19,41.69111,0.078,0.538,0.127,0.853,1.331,2.582,4.3,9.027
YOHOPIPO,2007,ABCO,2008,4.8,95,1,1,281,36,153,14,0.8,75.04851,0.082,0.521,0.264,1.019,1.193,2.871,4.466,9.646
YOHOPIPO,2007,ABCO,2008,6.8,85,1,1,267,23,144,9,0.6,48.56106,0.075,0.593,0.113,0.584,1.768,2.453,5.031,10.141
YOHOPIPO,2007,PINUS,2007,4.4,100,1,NA,271,24,63,7,0.6,77.06377,0.001,1.18,0.136,0.635,1.759,2.56,5.11,10.789
YOHOPIPO,2007,PINUS,2007,1,100,1,NA,273,27,65,7,0.48,337.7968,0.003,1.164,0.497,0.785,1.818,2.576,4.973,10.795
YOHOPIPO,2007,PINUS,2007,1.6,100,1,NA,265,27,65,9,0.67,212.7679,0.003,0.773,0.485,0.748,1.998,2.587,4.524,10.687
YOHOPIPO,2007,ABCO,2012,16.8,30,0,0,279,32,153,13,0.56,20.36255,0.051,0.466,0.472,0.76,2.289,2.868,3.722,9.651
YOHOPIPO,2007,CADE,2019,36.6,0,0,0,277,32,45,5,0.56,9.258598,0.207,1.635,0.393,0.713,2.004,2.786,3.588,9.707
YOHOPIPO,2007,ABCO,2008,5.4,100,1,1,285,33,156,13,0.52,67.61041,0.083,0.544,0.202,1.009,1.887,2.864,4.411,9.655
YOHOPIPO,2007,CADE,2014,13,5,0,0,289,35,49,6,0.52,28.63818,0.487,1.942,0.186,0.993,1.424,2.9,4.483,8.903
YOHOPIPO,2007,ABCO,2008,4,100,1,0,282,40,160,20,0.84,81.38689,0.044,0.482,0.638,1.003,1.958,3.121,4.094,8.435
YOHOPIPO,2007,PINUS,2016,66.4,6,0,0,274,38,7,1,1.57,4.981975,0.048,0.32,0.276,0.422,2.057,2.667,3.699,8.784
YOHOPIPO,2007,CADE,NA,43.2,3,0,0,275,41,36,7,0.84,7.390166,0.475,1.543,0.369,1.09,1.765,2.964,3.937,8.365
YOHOPIPO,2007,ABCO,2009,5.1,70,1,1,275,48,163,28,1.09,68.93044,0.241,0.485,0.172,1.297,1.926,2.516,4.147,8.778
YOHOPIPO,2007,CADE,2009,30,5,1,0,266,45,36,5,0.48,9.994745,0.434,2.074,0.414,0.731,1.956,2.99,4.604,7.743
YOHOPIPO,2007,CADE,NA,37.3,0,0,0,257,36,25,5,0.8,8.626809,0.373,2.026,0.171,0.619,2.211,3.041,5.275,6.992
YOHOPIPO,2007,ABCO,2008,1.7,100,1,0,258,35,164,23,0.6,200.2205,0.207,0.519,0.209,0.729,2.063,3.588,5.376,7.503
YOHOPIPO,2007,ABCO,2012,5.2,20,0,0,254,39,161,23,0.63,64.15769,0.184,0.514,0.207,0.704,2.375,3.601,5.384,7.094
YOHOPIPO,2007,ABCO,2008,3.4,100,1,1,254,41,161,26,0.6,98.25665,0.209,0.501,0.257,0.731,2.278,3.609,5.359,7.435
YOHOPIPO,2007,PINUS,2007,21.8,100,1,NA,252,44,9,0,0.98,16.04351,0,1.461,0.221,0.805,1.842,3.497,5.331,7.422
YOHOPIPO,2007,CADE,2015,27.1,0,0,0,252,39,25,5,0.63,12.21796,0.48,2.049,0.294,0.879,1.795,3.141,4.64,7.417
YOHOPIPO,2007,CADE,NA,25,7,0,0,267,40,36,5,0.5,13.13296,0.488,2.076,0.32,0.898,1.846,3.111,5.348,7.478
YOHOPIPO,2007,ABCO,2009,2.8,45,1,1,267,36,171,24,0.47,117.2851,0.217,0.707,0.455,0.869,1.663,3.461,5.39,7.561
YOHOPIPO,2007,CADE,NA,34.4,0,0,0,274,42,43,5,1.12,10.74627,0.445,2.049,0.121,0.85,1.789,2.684,5.319,7.74
YOHOPIPO,2007,PINUS,2007,4.2,100,1,NA,291,37,51,5,0.52,78.08193,0.061,0.299,0.109,0.391,1.883,2.554,4.916,7.76
YOHOPIPO,2007,ABCO,NA,7.4,85,0,0,300,33,177,23,1.01,42.33328,0.02,1.06,0.138,0.385,1.894,2.557,4.987,7.202
YOHOPIPO,2007,ABCO,2008,5.4,95,1,1,297,25,175,13,2.31,51.06096,0.017,1.048,0.1,0.3,1.077,2.442,4.892,7.596
YOHOPIPO,2007,PINUS,2009,13.6,30,1,1,289,32,60,10,1.89,21.58953,0.146,0.349,0.024,0.476,1.087,2.45,4.298,8.485
YOHOPIPO,2007,CADE,NA,36.2,5,0,0,273,40,33,6,1.62,8.937247,0.439,2.008,0.281,0.724,1.586,3.113,4.114,8.677
YOHOPIPO,2007,ABCO,2016,16.9,5,0,0,278,44,161,30,1.41,21.17245,0.206,0.684,0.42,0.615,1.411,2.777,4.21,8.65
YOHOPIPO,2007,PINUS,2009,10.5,60,1,1,283,37,62,8,0.43,31.10032,0.072,0.339,0.157,0.561,1.442,2.53,4.265,8.715
YOHOPIPO,2007,ABCO,2007,1.3,100,1,NA,288,38,157,23,0.43,244.1205,0.226,0.658,0.165,0.616,1.447,2.574,4.271,8.732
YOHOPIPO,2007,ABCO,2016,47.6,3,0,0,265,44,157,30,0.48,6.368344,0.041,0.33,0.256,0.637,1.793,2.871,4.45,7.602
YOHOPIPO,2007,ABCO,2007,1.7,100,1,NA,282,45,156,28,0.4,199.1423,0.243,0.669,0.147,0.57,1.449,2.381,4.178,8.743
YOHOPIPO,2007,ABCO,2009,4.3,90,1,0,302,40,156,25,0.55,78.30973,0.237,0.664,0.12,0.549,1.158,2.26,3.997,8.231
YOHOPIPO,2007,ABCO,2012,5.6,55,0,0,299,48,156,31,0.45,62.36063,0.242,0.674,0.123,0.57,1.207,2.283,3.999,8.466
YOHOPIPO,2007,ABCO,2008,3.6,99,1,0,301,50,156,34,0.45,99.25052,0.246,0.661,0.126,0.471,1.202,2.317,4.387,8.515
YOHOPIPO,2007,ABCO,2007,4,100,1,NA,300,56,160,37,0.71,83.86892,0.25,0.483,0.122,0.761,1.219,2.302,3.991,7.677
YOHOPIPO,2007,ABCO,2007,1.2,100,1,NA,303,56,159,39,0.63,307.2635,0.262,0.471,0.125,0.674,1.216,2.321,3.792,8.164
YOHOPIPO,2007,ABCO,2007,2.2,100,1,NA,306,52,160,36,0.68,164.9982,0.082,0.476,0.127,0.423,1.098,2.298,3.799,8.233
YOHOPIPO,2007,ABCO,2007,1.3,100,1,NA,302,55,162,37,0.5,283.9888,0.257,0.492,0.137,0.669,1.654,2.27,4.612,8.056
YOHOPIPO,2007,QUKE,2009,5.8,40,1,0,305,55,0,0,0.63,64.21179,0,0,0.124,0.601,1.199,2.281,3.792,8.146
YOHOPIPO,2007,PINUS,2008,18.7,100,1,0,298,54,5,0,0.5,20.40782,0,0.639,0.091,0.635,1.526,2.259,3.563,7.948
YOHOPIPO,2007,ABCO,2013,6.6,15,0,0,297,56,163,38,0.56,59.57344,0.254,0.498,0.132,0.812,1.62,2.484,4.555,8.11
YOHOPIPO,2007,CADE,NA,27.5,0,0,0,282,53,47,7,0.95,12.99106,0.555,2.061,0.264,0.849,1.637,2.437,4.49,8.522
YOHOPIPO,2007,ABCO,2008,1.9,100,1,0,274,54,160,31,1.09,182.9028,0.227,0.478,0.484,1.385,1.738,2.523,4.639,7.771
YOHOPIPO,2007,CADE,2007,14.3,100,1,NA,291,56,45,8,0.34,23.70675,0.614,1.731,0.433,1.283,1.657,2.512,4.171,8.008
YOHOPIPO,2007,ABCO,2007,3,100,1,NA,298,58,165,38,0.56,126.1269,0.255,0.504,0.314,0.861,1.646,2.468,4.161,8.12
YOHOPIPO,2007,ABCO,2008,1.5,100,1,0,305,57,165,38,0.57,258.8881,0.261,0.503,0.325,0.867,1.619,2.269,4.642,8.178
YOHOPIPO,2007,PINUS,2007,2.5,100,1,NA,313,52,69,10,0.43,148.6855,0.01,0.343,0.082,0.394,1.239,2.042,3.705,8.681
YOHOPIPO,2007,ABCO,2008,7.4,65,1,1,312,51,165,32,0.41,53.48604,0.048,0.518,0.258,0.431,1.263,2.019,4.197,8.718
YOHOPIPO,2007,PINUS,2007,4.2,100,1,NA,310,48,65,10,0.41,91.91433,0.009,0.33,0.234,0.433,1.191,2.032,3.819,8.725
YOHOPIPO,2007,ABCO,2007,1.4,99,1,NA,310,46,165,26,0.6,270.4815,0.05,0.518,0.221,0.433,1.183,2.027,4.446,8.694
YOHOPIPO,2007,ABCO,2009,4.4,100,1,0,313,45,164,24,0.81,99.78937,0.045,0.513,0.218,0.369,1.291,1.985,4.667,8.746
YOHOPIPO,2007,ABCO,2008,2.9,100,1,0,308,49,165,30,0.48,139.0529,0.052,0.506,0.252,0.435,1.623,2.018,4.13,8.283
YOHOPIPO,2007,PINUS,2007,2.7,100,1,NA,308,51,68,10,0.48,145.7545,0.01,0.885,0.295,0.436,1.732,2.055,4.255,8.283
YOHOPIPO,2007,ABCO,2007,2.3,100,1,NA,300,55,162,33,0.66,170.1268,0.06,0.507,0.31,0.601,1.722,2.05,4.471,8.22
YOHOPIPO,2007,ABCO,2007,7,100,1,NA,300,53,165,33,0.59,51.93873,0.047,0.509,0.387,0.586,1.825,2.324,4.805,8.137
YOHOPIPO,2007,ABCO,2007,5.7,100,1,NA,293,52,165,30,0.49,62.30187,0.062,0.511,0.442,1.121,1.654,2.336,4.393,8.116
YOHOPIPO,2007,PINUS,2008,1.5,100,1,0,296,49,66,9,0.49,244.2313,0.005,0.885,0.298,0.708,1.832,2.251,4.766,8.244
YOHOPIPO,2007,ABCO,2008,1.6,100,1,0,305,52,166,29,0.5,252.0787,0.054,0.505,0.308,0.597,1.624,2.052,4.224,8.264
YOHOPIPO,2007,CADE,NA,48.5,0,0,0,303,49,59,6,0.59,7.732766,0.269,1.449,0.122,0.399,1.436,1.841,4.039,7.895
YOHOPIPO,2007,CADE,NA,18.1,5,0,0,303,51,61,7,0.62,21.22554,0.534,1.944,0.273,0.708,1.604,2.179,4.518,8.503
YOHOPIPO,2007,CADE,NA,10.3,5,0,0,300,48,60,5,0.5,38.15775,0.299,1.649,0.283,0.431,1.619,1.988,4.222,8.158
YOHOPIPO,2007,PINUS,2007,1.3,100,1,NA,294,46,63,11,0.77,286.4737,0.006,0.866,0.312,1.022,1.618,2.83,4.537,8.556
YOHOPIPO,2007,PINUS,2012,24.7,90,0,0,288,48,7,2,0.9,14.77234,0.382,1.128,0.251,0.975,1.552,2.806,4.884,8.454
